,resto_id,name,cuisine_type,is_official,lat,long,location,average_price,overall_rating,rating_rasa,rating_suasana,rating_harga_rasa,rating_pelayanan,rating_kebersihan,open_time,payment_method,wifi,delivery,smoking_area,outdor_area,24hour,100%_halal,VIP_room,reservation,parking_area,alcohol,vegetarian
337,1642427734216313,Ciphai,,False,-6.8916532,107.6175746," Jl. Dipatiukur (Depan Anugerah Prima), Dipatiukur, Bandung ", Di bawah Rp. 50.000 /orang ,0.0,0.0,0.0,0.0,0.0,0.0,Senin - Minggu (19:00 - 23:00),Tunai,no,no,yes,no,no,yes,no,no,no,no,no
338,1642427735080087,PLO Penangkis Lapar Orang,[ Indonesia ],False,-6.892292,107.618386," Jl. Haur Pancuh (Belakang Monumen), Dipatiukur, Bandung ", Di bawah Rp. 50.000 /orang ,0.0,0.0,0.0,0.0,0.0,0.0,Senin - Minggu (16:00 - 24:00),Tunai,no,no,yes,no,no,yes,no,no,no,no,no
339,1642427735730927,Rafa Juice,[ Minuman ],False,-6.8935745,107.6192812," Jl. Haur Pancuh (Samping Monumen Perjuangan), Dipatiukur, Bandung ", Di bawah Rp. 50.000 /orang ,0.0,0.0,0.0,0.0,0.0,0.0,Senin - Minggu (07:00 - 22:00),Tunai,no,no,yes,no,no,yes,no,no,no,no,no
340,1642427736364823,d'Besto,,False,-6.8914635,107.6174338," Jl. Dipatiukur No. 243, Dipatiukur, Bandung ", Di bawah Rp. 50.000 /orang ,0.0,0.0,0.0,0.0,0.0,0.0,Senin - Minggu (09:00 - 17:00),Tunai,no,no,yes,no,no,yes,no,no,no,no,no
341,1642427737213039,Rizka Moro,[ Indonesia ],False,-6.8940438,107.6190377," Jl. Haur Pancuh (Samping Monumen Perjuangan), Dipatiukur, Bandung ", Di bawah Rp. 50.000 /orang ,0.0,0.0,0.0,0.0,0.0,0.0,"Senin - Kamis (13:00 - 21:00), Sabtu - Minggu (13:00 - 21:00), Jumat Tutup",Tunai,no,no,yes,no,no,yes,no,no,no,no,no
342,1642427737773881,Ayam Penyet Kylla Khas Jowo,[ Indonesia ],False,-6.894722477798125,107.61," Jl. Hasanudin No. 3, Dipatiukur, Bandung ", Di bawah Rp. 50.000 /orang ,0.0,0.0,0.0,0.0,0.0,0.0,Senin - Minggu (11:00 - 23:00),Tunai,not sure,not sure,not sure,not sure,no,yes,not sure,not sure,not sure,not sure,no
343,164242773842492,Mie Ayam Spesial Imami,[ Indonesia ],False,-6.8941659,107.6190059," Jl. Haur Pancuh No. 139, Dipatiukur, Bandung ", Di bawah Rp. 50.000 /orang ,0.0,0.0,0.0,0.0,0.0,0.0,Senin - Minggu (11:00 - 22:00),Tunai,no,no,yes,no,no,yes,no,no,no,no,no
344,1642427739081725,Sate Padang Lintau Uni Reni,[ Indonesia ],False,-6.8982494,107.618851," Jl. Japati (Depan Telkom Gasibu), Dipatiukur, Bandung ", Di bawah Rp. 50.000 /orang ,0.0,0.0,0.0,0.0,0.0,0.0,Senin - Minggu (17:00 - 24:00),Tunai,no,no,yes,no,no,yes,no,no,no,no,no
345,1642427739790429,Sate Ayam Mas Somad,[ Indonesia ],False,-6.8982494,107.618851," Jl. Japati (Depan Telkom Gasibu), Dipatiukur, Bandung ", Di bawah Rp. 50.000 /orang ,0.0,0.0,0.0,0.0,0.0,0.0,Senin - Minggu (17:00 - 24:00),Tunai,no,no,yes,no,no,yes,no,no,no,no,no
346,1642427740463895,Mie Tek-Tek Anglo Satu Rasa,[ Indonesia ],False,-6.8960968,107.6187769," Jl. Japati (Area Monumen Perjuangan), Dipatiukur, Bandung ", Di bawah Rp. 50.000 /orang ,0.0,0.0,0.0,0.0,0.0,0.0,"Senin - Sabtu (17:00 - 01:00), Minggu Tutup",Tunai,no,no,yes,no,no,yes,no,no,no,no,no
347,1642427741025147,Lumpia Basah Abah Atot,[ Indonesia ],False,-6.8940438,107.6190377," Jl. Haur Pancuh (Samping Monumen Perjuangan), Dipatiukur, Bandung ", Di bawah Rp. 50.000 /orang ,0.0,0.0,0.0,0.0,0.0,0.0,"Senin - Sabtu (14:00 - 21:00), Minggu Tutup",Tunai,no,no,yes,no,no,yes,no,no,no,no,no
348,1642427741565734,Ikan Bakar Banyu Biru,[ Indonesia ],False,-6.8977108,107.6188238," Jl. Japati (Depan Telkom Gasibu), Dipatiukur, Bandung ", Di bawah Rp. 50.000 /orang ,0.0,0.0,0.0,0.0,0.0,0.0,Senin - Minggu (18:00 - 23:00),Tunai,no,no,yes,no,no,yes,no,no,no,no,no
349,1642427742248707,Seblak Seuhah Abah Atot,[ Indonesia ],False,-6.8940438,107.6190377," Jl. Haur Pancuh (Samping Monumen Perjuangan), Dipatiukur, Bandung ", Di bawah Rp. 50.000 /orang ,0.0,0.0,0.0,0.0,0.0,0.0,"Senin - Sabtu (14:00 - 21:00), Minggu Tutup",Tunai,no,no,yes,no,no,yes,no,no,no,no,no
350,1642427742873192,Payau Dimsum,[ China ],False,-6.8977108,107.6188238," Jl. Japati (Depan Telkom Gasibu), Dipatiukur, Bandung ", Di bawah Rp. 50.000 /orang ,0.0,0.0,0.0,0.0,0.0,0.0,Senin - Minggu (18:00 - 23:00),Tunai,no,no,yes,no,no,yes,no,no,no,no,no
351,1642427743802869,Kedai Tarisya,[ Indonesia ],False,-6.8960968,107.6187769," Jl. Japati (Area Monumen Perjuangan), Dipatiukur, Bandung ", Di bawah Rp. 50.000 /orang ,0.0,0.0,0.0,0.0,0.0,0.0,Senin - Minggu (17:00 - 24:00),Tunai,no,no,yes,no,no,yes,no,no,no,no,no
352,1642427744522297,Jelly Potter,[ Minuman ],False,-6.894776,107.61668," Jl. Hasanudin No. 22, Dipatiukur, Bandung ", Di bawah Rp. 50.000 /orang ,0.0,0.0,0.0,0.0,0.0,0.0,"Senin - Kamis (11:00 - 19:00), Jumat (13:00 - 19:00), Minggu (11:00 - 19:00), Sabtu Tutup",Tunai,not sure,not sure,not sure,not sure,no,yes,not sure,not sure,not sure,no,no
353,1642427745070516,Toko Kue Oleh - Oleh Bandung Yanika,[ Toko Kue ],False,-6.8918579,107.6201669," Jl. Sukasari No. 70, Dipatiukur, Bandung ", Di bawah Rp. 50.000 /orang ,0.0,0.0,0.0,0.0,0.0,0.0,Senin - Minggu (07:00 - 21:00),Tunai,no,no,yes,no,no,yes,no,no,no,no,no
354,1642427745660427,Angkringan Banzai Jepang,[ Indonesia ],False,-6.8960968,107.6187769," Jl. Japati (Area Monumen Perjuangan), Dipatiukur, Bandung ", Di bawah Rp. 50.000 /orang ,0.0,0.0,0.0,0.0,0.0,0.0,Senin - Minggu (17:00 - 24:00),Tunai,no,no,yes,no,no,yes,no,no,no,no,no
355,1642427746275342,Koffie Grobag,[ Minuman ],False,-6.8965968,107.6158375," Grobag Bandoeng Jl. Dipatiukur No. 19, Dipatiukur, Bandung ", Di bawah Rp. 50.000 /orang ,0.0,0.0,0.0,0.0,0.0,0.0,"Senin - Kamis (10:00 - 22:00), Jumat - Minggu (10:00 - 23:00)","Tunai,Visa,Master,Debet",yes,no,yes,yes,no,yes,no,yes,yes,no,no
356,1642427746960908,Al Zuppa Soup,,False,-6.8957503,107.6188771," Jl. Japati (Area Monumen Perjuangan), Dipatiukur, Bandung ", Di bawah Rp. 50.000 /orang ,0.0,0.0,0.0,0.0,0.0,0.0,Senin - Minggu (17:00 - 23:00),Tunai,no,no,yes,no,no,yes,no,no,no,no,no
357,1642427747583911,Nasi Tutug Oncom Monju Bu Ira,[ Indonesia ],False,-6.8957503,107.6188771," Jl. Japati (Area Monumen Perjuangan), Dipatiukur, Bandung ", Di bawah Rp. 50.000 /orang ,0.0,0.0,0.0,0.0,0.0,0.0,Senin - Minggu (16:00 - 24:00),Tunai,no,no,yes,no,no,yes,no,no,no,no,no
358,1642427748227062,Warung Abah,[ Indonesia ],False,-6.894105,107.6179759," LOC Street Food Jl. Dipatiukur No. 48, Dipatiukur, Bandung ", Di bawah Rp. 50.000 /orang ,0.0,0.0,0.0,0.0,0.0,0.0,Senin - Minggu (15:00 - 01:00),"Tunai,Visa,Master,Debet",yes,no,yes,no,no,yes,no,yes,no,no,no
359,1642427748837924,Ayam Keprak Mambo,[ Indonesia ],False,-6.8937436,107.6152696," Foodcourt Imam Bonjol Jl. Imam Bonjol No. 9, Dipatiukur, Bandung ", Di bawah Rp. 50.000 /orang ,0.0,0.0,0.0,0.0,0.0,0.0,Senin - Minggu (09:00 - 17:00),Tunai,no,no,yes,no,no,yes,no,no,yes,no,no
360,1642427749507896,Street Food,[ Minuman ],False,-6.894105,107.6179759," LOC Street Food Jl. Dipatiukur No. 48, Dipatiukur, Bandung ", Di bawah Rp. 50.000 /orang ,0.0,0.0,0.0,0.0,0.0,0.0,Senin - Minggu (15:00 - 01:00),"Tunai,Visa,Master,Debet",yes,no,yes,no,no,yes,no,yes,no,no,no
361,1642427750144468,Roti Pisang Bakar Cendana,[ Indonesia ],False,-6.894776,107.61668," Jl. Hasanudin No. 22, Dipatiukur, Bandung ", Di bawah Rp. 50.000 /orang ,0.0,0.0,0.0,0.0,0.0,0.0,24 Jam,Tunai,not sure,not sure,not sure,not sure,yes,yes,not sure,not sure,not sure,not sure,no
362,1642427750762567,Mie Aceh Cirasa,[ Indonesia ],False,-6.894105,107.6179759," LOC Street Food Jl. Dipatiukur No. 48, Dipatiukur, Bandung ", Di bawah Rp. 50.000 /orang ,0.0,0.0,0.0,0.0,0.0,0.0,Senin - Minggu (15:00 - 01:00),"Tunai,Visa,Master,Debet",yes,no,yes,no,no,yes,no,yes,no,no,no
363,1642427751424117,Batagor Afi,[ Indonesia ],False,-6.8965968,107.6158375," Grobag Bandoeng Jl. Dipatiukur No. 19, Dipatiukur, Bandung ", Di bawah Rp. 50.000 /orang ,0.0,0.0,0.0,0.0,0.0,0.0,"Senin - Kamis (10:00 - 22:00), Jumat - Minggu (10:00 - 23:00)","Tunai,Visa,Master,Debet",yes,no,yes,yes,no,yes,no,yes,yes,no,no
364,1642427752133195,Caesar Thai Tea,[ Minuman ],False,-6.8893812,107.6160766," Jl. Dipatiukur No. 80A, Dipatiukur, Bandung ", Di bawah Rp. 50.000 /orang ,0.0,0.0,0.0,0.0,0.0,0.0,Senin - Minggu (11:00 - 20:00),Tunai,no,no,yes,no,no,yes,no,no,yes,no,no
365,164242775279394,Ayam & Ikan Taliwang,[ Indonesia ],False,-6.89369,107.61519," Foodcourt Imam Bonjol Jl. Imam Bonjol No. 9, Dipatiukur, Bandung ", Di bawah Rp. 50.000 /orang ,0.0,0.0,0.0,0.0,0.0,0.0,Senin - Minggu (09:00 - 17:00),Tunai,no,yes,yes,no,no,yes,no,no,yes,no,no
366,1642427753501637,Sate Padang Uni KJ,[ Indonesia ],False,-6.8893812,107.6160766," Jl. Dipatiukur No. 80A, Dipatiukur, Bandung ", Di bawah Rp. 50.000 /orang ,0.0,0.0,0.0,0.0,0.0,0.0,Senin - Minggu (10:00 - 22:00),Tunai,no,no,yes,no,no,yes,no,no,yes,no,no
367,164242775431575,Mendoan Banyumas,[ Indonesia ],False,-6.8965968,107.6158375," Grobag Bandoeng Jl. Dipatiukur No. 19, Dipatiukur, Bandung ", Di bawah Rp. 50.000 /orang ,0.0,0.0,0.0,0.0,0.0,0.0,"Senin - Kamis (10:00 - 22:00), Jumat - Minggu (10:00 - 23:00)","Tunai,Visa,Master,Debet",yes,no,yes,yes,no,yes,no,yes,yes,no,no
368,1642427755252699,Martabak Muri Bangka,[ Indonesia ],False,-6.8927051,107.6181065," Jl. Dipatiukur (Pangkalan Damri), Dipatiukur, Bandung ", Di bawah Rp. 50.000 /orang ,0.0,0.0,0.0,0.0,0.0,0.0,Senin - Minggu (17:00 - 24:00),Tunai,no,no,yes,no,no,yes,no,no,no,no,no
369,164242775597961,Hanang Thai Tea,[ Minuman ],False,-6.8927051,107.6181065," Jl. Dipatiukur (Pangkalan Damri), Dipatiukur, Bandung ", Di bawah Rp. 50.000 /orang ,0.0,0.0,0.0,0.0,0.0,0.0,Senin - Minggu (18:00 - 24:00),Tunai,no,no,yes,no,no,yes,no,no,no,no,no
370,1642427756559942,Essay Coffee,[ Minuman ],False,-6.8965262,107.6169932," Jl. Haji Wasid No. 29, Dipatiukur, Bandung ", Di bawah Rp. 50.000 /orang ,0.0,0.0,0.0,0.0,0.0,0.0,Senin - Minggu (10:00 - 23:00),Tunai,yes,no,yes,yes,no,yes,no,no,yes,no,no
371,1642427757187397,Nasi Goreng Rizquna,[ Indonesia ],False,-6.8916036,107.6174857," Jl. Dipatiukur No. 232, Dipatiukur, Bandung ", Di bawah Rp. 50.000 /orang ,0.0,0.0,0.0,0.0,0.0,0.0,Senin - Minggu (18:00 - 01:00),Tunai,no,no,yes,no,no,yes,no,no,no,no,no
372,1642427757784868,Seblum Seblak Lumpia,[ Indonesia ],False,-6.8888117,107.6187464," Jl. Sekeloa (Seberang Penyet Goang Bu O'om), Dipatiukur, Bandung ", Di bawah Rp. 50.000 /orang ,0.0,0.0,0.0,0.0,0.0,0.0,Senin - Minggu (10:00 - 20:00),Tunai,no,no,yes,no,no,yes,no,no,no,no,no
373,1642427758341121,Kebuli Ba'im,[ Arab/Timur Tengah ],False,-6.894636,107.617139," Jl. Hasanudin, Dipatiukur, Bandung ", Di bawah Rp. 50.000 /orang ,0.0,0.0,0.0,0.0,0.0,0.0,Senin - Minggu (09:00 - 22:00),Tunai,not sure,not sure,not sure,not sure,no,yes,not sure,not sure,not sure,not sure,no
374,1642427758892188,Kedai A Rais,[ Indonesia ],False,-6.8965968,107.6158375," Grobag Bandoeng Jl. Dipatiukur No. 19, Dipatiukur, Bandung ", Di bawah Rp. 50.000 /orang ,0.0,0.0,0.0,0.0,0.0,0.0,"Senin - Kamis (10:00 - 22:00), Jumat - Minggu (10:00 - 23:00)","Tunai,Visa,Master,Debet",yes,no,yes,yes,no,yes,no,yes,yes,no,no
375,1642427759447883,Nasi Goreng dan Nasi Kebuli Imam Bonjol,"[ Indonesia,Arab/Timur Tengah ]",False,-6.89369,107.61519," Foodcourt Imam Bonjol Jl. Imam Bonjol No. 9, Dipatiukur, Bandung ", Di bawah Rp. 50.000 /orang ,0.0,0.0,0.0,0.0,0.0,0.0,Senin - Minggu (09:00 - 17:00),Tunai,no,no,yes,no,no,yes,no,no,yes,no,no
376,164242775996916,I-num Thai and Green Tea,[ Minuman ],False,-6.8895017,107.6173456," Jl. Sekeloa No. 11, Dipatiukur, Bandung ", Di bawah Rp. 50.000 /orang ,0.0,0.0,0.0,0.0,0.0,0.0,Senin - Minggu (09:00 - 21:00),Tunai,no,no,yes,no,no,yes,no,no,no,no,no
377,1642427760681726,Batagor Imam Bonjol,[ Indonesia ],False,-6.89369,107.61519," Foodcourt Imam Bonjol Jl. Imam Bonjol No. 9, Dipatiukur, Bandung ", Di bawah Rp. 50.000 /orang ,0.0,0.0,0.0,0.0,0.0,0.0,Senin - Minggu (09:00 - 17:00),Tunai,no,no,yes,no,no,yes,no,no,yes,no,no
378,1642427761237396,Ayam Bersih Berkah,[ Indonesia ],False,-6.8893605,107.6175702," Jl. Sekeloa No. 13, Dipatiukur, Bandung ", Di bawah Rp. 50.000 /orang ,0.0,0.0,0.0,0.0,0.0,0.0,Senin - Minggu (09:00 - 22:00),Tunai,no,no,yes,no,no,yes,no,no,no,no,no
379,1642427761994755,Pondok Pecel Cak Gopur,[ Indonesia ],False,-6.8891958,107.6179555," Jl. Sekeloa (Seberang Hayam Sunda Penyet), Dipatiukur, Bandung ", Di bawah Rp. 50.000 /orang ,0.0,0.0,0.0,0.0,0.0,0.0,Senin - Minggu (17:00 - 01:00),Tunai,no,no,yes,no,no,yes,no,no,no,no,no
380,1642427762557334,Baso Aci Juara,[ Indonesia ],False,-6.896735276274385,107.61," Jl. Dipatiukur No. 19, Dipatiukur, Bandung ", Di bawah Rp. 50.000 /orang ,0.0,0.0,0.0,0.0,0.0,0.0,not listed,Tunai,not sure,not sure,not sure,not sure,not sure,yes,not sure,not sure,not sure,no,no
381,1642427763117517,Nasi Gudeg Yogya Ayam Penyet,[ Indonesia ],False,-6.892325,107.617483," Jl. Teuku Umar (Samping Unpad), Dipatiukur, Bandung ", Di bawah Rp. 50.000 /orang ,0.0,0.0,0.0,0.0,0.0,0.0,Senin - Minggu (08:00 - 16:00),Tunai,no,no,yes,no,no,yes,no,no,no,no,no
382,1642427763690911,Jumbo Es Tea,[ Minuman ],False,-6.89369,107.61519," Foodcourt Imam Bonjol Jl. Imam Bonjol No. 9, Dipatiukur, Bandung ", Di bawah Rp. 50.000 /orang ,0.0,0.0,0.0,0.0,0.0,0.0,Senin - Minggu (09:00 - 17:00),Tunai,no,no,yes,no,no,yes,no,no,yes,no,no
383,1642427764376109,Seblak Panatayuda,[ Indonesia ],False,-6.8976409,107.6159415," Jl. Panatayuda (Samping Taman Panatayuda), Dipatiukur, Bandung ", Di bawah Rp. 50.000 /orang ,0.0,0.0,0.0,0.0,0.0,0.0,Senin - Minggu (09:00 - 17:00),Tunai,no,no,yes,no,no,yes,no,no,no,no,no
384,164242776495526,Seafood Abi,[ Indonesia ],False,-6.898675,107.61887," Jl. Japati (Seberang Pengadilan Tipikor), Dipatiukur, Bandung ", Di bawah Rp. 50.000 /orang ,0.0,0.0,0.0,0.0,0.0,0.0,Senin - Minggu (18:00 - 24:00),Tunai,no,no,yes,no,no,yes,no,no,yes,no,no
385,1642427765668144,Gudeg Jogja Podomoro,[ Indonesia ],False,-6.894624,107.614312," Jl. Surya Kencana No. 2, Dipatiukur, Bandung ", Di bawah Rp. 50.000 /orang ,0.0,0.0,0.0,0.0,0.0,0.0,not listed,Tunai,not sure,not sure,not sure,not sure,not sure,yes,no,not sure,not sure,no,no
